fitness,reward
-0.2937103205765821,-0.0151157234787066
-15.575041534506344,0.12590857969346775
-0.2937103205765821,-0.0151157234787066
10.628657410978706,-3.5720104072705614
-15.575041534506344,0.12590857969346775
-34.31450519018264,-3.636477205218833
-1.3128580317671763,-0.09120790287964126
-35.69014056972034,-3.7083058788095915
5.798488559889318,-0.006289735512966577
6.0446206805069504,-0.006110570430986839
6.046526640885829,-0.026274237670466938
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.19543811754830748,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2906937687616362,-0.034156453225611116
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.19543811754830748,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2906937687616362,-0.034156453225611116
6.046526640885829,-0.026274237670466938
-0.12451772842193992,-0.04610210893355038
-0.12451772842193992,-0.04610210893355038
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.19543811754830748,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2906937687616362,-0.034156453225611116
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.19543811754830748,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2906937687616362,-0.034156453225611116
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.19543811754830748,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2906937687616362,-0.034156453225611116
-0.2808029967768602,-0.0151157234787066
-15.569668611496247,0.12590857969346775
10.696256986364293,-3.5720104072705614
-34.1353631260246,-3.636477205218833
-1.2275363164523116,-0.09120790287964126
-35.66026262843465,-3.7083058788095915
5.902217191389238,-0.006289735512966577
6.146908333459724,-0.006110570430986839
6.131106794729141,-0.026274237670466938
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.18806168626099207,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2833173374743208,-0.034156453225611116
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.18806168626099207,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2833173374743208,-0.034156453225611116
6.146908333459724,-0.006110570430986839
-0.12451772842193992,-0.04610210893355038
-0.12451772842193992,-0.04610210893355038
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.18806168626099207,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2833173374743208,-0.034156453225611116
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.18806168626099207,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2833173374743208,-0.034156453225611116
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.5046507543721415,-0.023318418345625036
-0.18806168626099207,-0.04178611020068396
-0.12451772842193992,-0.04610210893355038
-0.2833173374743208,-0.034156453225611116
5.605283217996142,0.17486810952806636
-1.7547781923751686,-0.017513212021341318
13.911806482472237,0.1424180088088422
-0.19060934298517512,0.09361119471136536
-0.24262358265114992,0.0964314551528298
-0.19060934298517512,0.09361119471136536
-0.17342233428832926,0.1011666383975876
-0.24262358265114992,0.0964314551528298
-0.1894008594767716,0.09063279890638914
4.387969287700774,0.07689160128683259
1.2270644883632205,0.07067584710948666
2.303138613697598,0.06675496878102649
4.092859731566766,0.07815577932435669
-1.7185728361233374,0.09134523457674909
1.0976110862306956,0.07177001165002755
4.387969287700774,0.07689160128683259
1.2270644883632205,0.07067584710948666
2.303138613697598,0.06675496878102649
4.092859731566766,0.07815577932435669
-1.7185728361233374,0.09134523457674909
1.0976110862306956,0.07177001165002755
-0.17342233428832926,0.1011666383975876
4.387969287700774,0.07689160128683259
4.387969287700774,0.07689160128683259
8.847160725790605,0.013886159415331778
10.106318898013782,0.043889312171823125
8.847160725790605,0.013886159415331778
9.852049921506927,0.045877587875473524
9.839638674472543,0.040928351713979516
10.055468395491456,0.04926227349807133
8.847160725790605,0.013886159415331778
10.106318898013782,0.043889312171823125
8.847160725790605,0.013886159415331778
9.852049921506927,0.045877587875473524
9.839638674472543,0.040928351713979516
10.055468395491456,0.04926227349807133
8.847160725790605,0.013886159415331778
10.106318898013782,0.043889312171823125
8.847160725790605,0.013886159415331778
9.852049921506927,0.045877587875473524
9.839638674472543,0.040928351713979516
10.055468395491456,0.04926227349807133
-13.588846161942277,-3.518404001083553
0.5346069057720484,0.03367755067818179
1.3115202220181186,0.05470950481344672
-6.754251068228263,0.05700282415424096
-0.5793555349405506,0.4197195563421856
-7.118930309154225,0.20332786704837602
2.8992544642266243,0.06469816731697725
6.382815990135457,0.04897488690745516
1.5926109957222028,0.15601941896663152
-3.2749326355646318,-0.0993463918722422
-7.115044499488632,-0.014062438936175037
-4.464005291713505,-0.10337534629462455
-7.170947759605303,-0.009977448693229807
1.6330452150694412,-0.11151470888888021
1.909098332614572,0.07390779272092035
-3.2749326355646318,-0.0993463918722422
-7.115044499488632,-0.014062438936175037
-4.464005291713505,-0.10337534629462455
-7.170947759605303,-0.009977448693229807
1.6330452150694412,-0.11151470888888021
1.909098332614572,0.07390779272092035
6.382815990135457,0.04897488690745516
1.909098332614572,0.07390779272092035
1.909098332614572,0.07390779272092035
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.389922756260932,0.04717678628056782
1.183803473117292,-0.08758956261017137
1.7982627364464583,-0.07126006765203524
1.8635631904988605,-0.055148693513883795
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.389922756260932,0.04717678628056782
1.183803473117292,-0.08758956261017137
1.7982627364464583,-0.07126006765203524
1.8635631904988605,-0.055148693513883795
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.389922756260932,0.04717678628056782
1.183803473117292,-0.08758956261017137
1.7982627364464583,-0.07126006765203524
1.8635631904988605,-0.055148693513883795
-1.7242000626549503,-0.024949357337468836
-3.956585132259511,0.0030219252579631872
-0.31815091342192636,-0.10488101996363047
-57.079554473052205,-3.6827636087312574
-0.9162375849170945,-0.04310532661978056
-1.817517378860573,-0.12302929342484176
-0.9393065189638916,-0.058099945630898375
-0.9125698894032117,-0.019116354346340236
-0.266891335851463,-0.1491367615153342
-1.843265578915775,0.1227061777687003
3.5229442351534384,0.01027105402514189
-1.871620259579244,0.03095696338142362
3.576254650103494,0.023239155873234274
3.580038966993175,0.0330176652676456
3.5579158733041907,0.03377639319691206
-1.843265578915775,0.1227061777687003
3.5229442351534384,0.01027105402514189
-1.871620259579244,0.03095696338142362
3.576254650103494,0.023239155873234274
3.580038966993175,0.0330176652676456
3.5579158733041907,0.03377639319691206
-0.266891335851463,-0.1491367615153342
3.580038966993175,0.0330176652676456
3.580038966993175,0.0330176652676456
-2.3701142656890397,0.10342804421758833
-8.614090985262791,-0.0053922032094239625
0.07205020385434113,-0.01671671578687589
-0.19182197481038799,0.23090082925680877
0.7130696697303727,0.10438405039819953
-64.50106599583403,-3.862277479072131
-2.3701142656890397,0.10342804421758833
-8.614090985262791,-0.0053922032094239625
0.07205020385434113,-0.01671671578687589
-0.19182197481038799,0.23090082925680877
0.7130696697303727,0.10438405039819953
-64.50106599583403,-3.862277479072131
-2.3701142656890397,0.10342804421758833
-8.614090985262791,-0.0053922032094239625
0.07205020385434113,-0.01671671578687589
-0.19182197481038799,0.23090082925680877
0.7130696697303727,0.10438405039819953
-64.50106599583403,-3.862277479072131
-16.135143009673445,-3.631646923208023
-7.102913304607446,-0.006465863179501985
-7.285121690315085,-0.20068286788208586
-1.5780226107771702,0.30880435930607436
-1.3453895045119144,0.31057731918001247
-2.728954621926638,0.200107843733703
-1.1954349553659047,0.30374814728518
-6.131568171386336,0.30602474754390124
-1.3165492614025025,0.35361524321809895
1.0680530741899246,0.251597886561137
-1.367021728266578,0.034334044455138435
1.055274800160298,0.23756028829469333
-2.1206178970029828,0.07183630142111502
9.254698283800847,-0.07469217498375608
0.6696771290837991,0.1926912269648281
1.0680530741899246,0.251597886561137
-1.367021728266578,0.034334044455138435
1.055274800160298,0.23756028829469333
-2.1206178970029828,0.07183630142111502
9.254698283800847,-0.07469217498375608
0.6696771290837991,0.1926912269648281
-1.1954349553659047,0.30374814728518
9.254698283800847,-0.07469217498375608
9.254698283800847,-0.07469217498375608
0.5943372945903429,0.11719395922226672
-1.5135931966460583,-0.0049529228631743916
4.045344428044883,0.0882543898367707
-2.3286745465005936,0.01923199514060714
0.3800101862695602,0.07057500617969337
0.370806400703767,0.02962128060154423
0.5943372945903429,0.11719395922226672
-1.5135931966460583,-0.0049529228631743916
4.045344428044883,0.0882543898367707
-2.3286745465005936,0.01923199514060714
0.3800101862695602,0.07057500617969337
0.370806400703767,0.02962128060154423
0.5943372945903429,0.11719395922226672
-1.5135931966460583,-0.0049529228631743916
4.045344428044883,0.0882543898367707
-2.3286745465005936,0.01923199514060714
0.3800101862695602,0.07057500617969337
0.370806400703767,0.02962128060154423
10.696256986364293,-3.5720104072705614
-0.2808029967768602,-0.0151157234787066
-15.569668611496247,0.12590857969346775
-34.1353631260246,-3.636477205218833
-1.2275363164523116,-0.09120790287964126
-48.63419494267213,-3.6960460468504044
7.241795250867716,-0.07443073842506187
0.39275778722526644,-0.0569754855962985
-44.57839814337427,-3.642643485189987
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.16754049125971504,-0.02646274275799626
-0.14064904114077093,-0.04102696136104983
-19.72619918007248,-3.6721200226397777
-0.24717991089569233,0.01703800076116868
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.16754049125971504,-0.02646274275799626
-0.14064904114077093,-0.04102696136104983
-19.72619918007248,-3.6721200226397777
-0.24717991089569233,0.01703800076116868
7.241795250867716,-0.07443073842506187
-0.14064904114077093,-0.04102696136104983
-0.14064904114077093,-0.04102696136104983
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.16754049125971504,-0.02646274275799626
-0.14064904114077093,-0.04102696136104983
-19.72619918007248,-3.6721200226397777
-0.24717991089569233,0.01703800076116868
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.16754049125971504,-0.02646274275799626
-0.14064904114077093,-0.04102696136104983
-19.72619918007248,-3.6721200226397777
-0.24717991089569233,0.01703800076116868
-0.2379563086707095,0.01683413071837092
-0.22118961689717515,-0.06180549282275083
-0.16754049125971504,-0.02646274275799626
-0.14064904114077093,-0.04102696136104983
-19.72619918007248,-3.6721200226397777
-0.24717991089569233,0.01703800076116868
5.605283217996142,0.17486810952806636
-1.7547781923751686,-0.017513212021341318
13.911806482472237,0.1424180088088422
-0.19060934298517512,0.09361119471136536
-0.24262358265114992,0.0964314551528298
-0.25665423564283946,0.10074799633687587
-5.795935396763831,0.1762217270969374
-0.25665423564283946,0.10074799633687587
-5.589930715785063,0.09500947303044682
4.387969287700774,0.07689160128683259
1.2270644883632205,0.07067584710948666
4.6104314324733995,0.10169806798823061
4.092859731566766,0.07815577932435669
-24.08715696716305,-3.5516913332129683
-1.6137021276345687,0.3492277156455411
4.387969287700774,0.07689160128683259
1.2270644883632205,0.07067584710948666
4.6104314324733995,0.10169806798823061
4.092859731566766,0.07815577932435669
-24.08715696716305,-3.5516913332129683
-1.6137021276345687,0.3492277156455411
-0.19060934298517512,0.09361119471136536
4.6104314324733995,0.10169806798823061
4.6104314324733995,0.10169806798823061
8.847160725790605,0.013886159415331778
10.106318898013782,0.043889312171823125
8.841006582556469,0.014539957224634303
8.89192128914846,0.0068877177376524545
-4.549978937979415,0.028106903343434686
13.466429283209765,0.21236093014507224
8.847160725790605,0.013886159415331778
10.106318898013782,0.043889312171823125
8.841006582556469,0.014539957224634303
8.89192128914846,0.0068877177376524545
-4.549978937979415,0.028106903343434686
13.466429283209765,0.21236093014507224
8.847160725790605,0.013886159415331778
10.106318898013782,0.043889312171823125
8.841006582556469,0.014539957224634303
8.89192128914846,0.0068877177376524545
-4.549978937979415,0.028106903343434686
13.466429283209765,0.21236093014507224
-13.588846161942277,-3.518404001083553
0.5346069057720484,0.03367755067818179
1.3115202220181186,0.05470950481344672
-6.754251068228263,0.05700282415424096
-0.5793555349405506,0.4197195563421856
-6.801513520082478,0.05336049202188692
4.70951122377939,0.04932128576250794
6.138476434182007,0.05418749839125381
1.5926109957222028,0.15601941896663152
-3.2749326355646318,-0.0993463918722422
-7.115044499488632,-0.014062438936175037
5.862085549236492,-0.10656014763214347
5.172600566697923,0.06507000492958082
5.938618970604923,-0.0967414542898582
5.828091541974001,-0.03545024345222497
-3.2749326355646318,-0.0993463918722422
-7.115044499488632,-0.014062438936175037
5.862085549236492,-0.10656014763214347
5.172600566697923,0.06507000492958082
5.938618970604923,-0.0967414542898582
5.828091541974001,-0.03545024345222497
6.138476434182007,0.05418749839125381
5.938618970604923,-0.0967414542898582
5.938618970604923,-0.0967414542898582
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.080571124739754,0.029075166194269475
1.2519079706753524,-0.08964937877866491
1.8135528540445665,-0.0819771163073496
-2.4884716509455624,0.15815357472324865
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.080571124739754,0.029075166194269475
1.2519079706753524,-0.08964937877866491
1.8135528540445665,-0.0819771163073496
-2.4884716509455624,0.15815357472324865
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.080571124739754,0.029075166194269475
1.2519079706753524,-0.08964937877866491
1.8135528540445665,-0.0819771163073496
-2.4884716509455624,0.15815357472324865
-1.7242000626549503,-0.024949357337468836
-3.956585132259511,0.0030219252579631872
-0.31815091342192636,-0.10488101996363047
-57.079554473052205,-3.6827636087312574
-0.9162375849170945,-0.04310532661978056
-0.02836695408955814,0.07431346628908758
-0.9068811062503896,-0.05461002086697986
-56.64393926937672,-3.8596767534069496
-3.024520023191925,0.012151402068227846
-1.843265578915775,0.1227061777687003
3.5229442351534384,0.01027105402514189
-1.871620259579244,0.03095696338142362
3.6070603817305327,0.04092684881883707
3.6537363636712734,0.03394165466672738
3.616135230062831,0.035022880949582336
-1.843265578915775,0.1227061777687003
3.5229442351534384,0.01027105402514189
-1.871620259579244,0.03095696338142362
3.6070603817305327,0.04092684881883707
3.6537363636712734,0.03394165466672738
3.616135230062831,0.035022880949582336
-0.02836695408955814,0.07431346628908758
3.6537363636712734,0.03394165466672738
3.6537363636712734,0.03394165466672738
-2.3701142656890397,0.10342804421758833
-8.614090985262791,-0.0053922032094239625
1.791030802463559,-0.11957123212711909
-9.271448458903482,0.34184089078695334
2.84642437732197,-0.03550436168082555
3.4105523197804377,0.11623891381370366
-2.3701142656890397,0.10342804421758833
-8.614090985262791,-0.0053922032094239625
1.791030802463559,-0.11957123212711909
-9.271448458903482,0.34184089078695334
2.84642437732197,-0.03550436168082555
3.4105523197804377,0.11623891381370366
-2.3701142656890397,0.10342804421758833
-8.614090985262791,-0.0053922032094239625
1.791030802463559,-0.11957123212711909
-9.271448458903482,0.34184089078695334
2.84642437732197,-0.03550436168082555
3.4105523197804377,0.11623891381370366
-16.135143009673445,-3.631646923208023
-7.102913304607446,-0.006465863179501985
-7.285121690315085,-0.20068286788208586
-1.5780226107771702,0.30880435930607436
-1.3453895045119144,0.31057731918001247
-4.779567184304252,0.32551274601358055
1.3908091868299959,0.34334621180064423
-6.195788679681915,0.29117919563087263
-1.272549100825659,0.33106733215204126
1.0680530741899246,0.251597886561137
-1.367021728266578,0.034334044455138435
-0.8545053383291148,0.2221336153362954
-2.1206178970029828,0.07183630142111502
-79.4219994626968,-3.7481490786490754
0.4338610912658599,-0.006396831616933107
1.0680530741899246,0.251597886561137
-1.367021728266578,0.034334044455138435
-0.8545053383291148,0.2221336153362954
-2.1206178970029828,0.07183630142111502
-79.4219994626968,-3.7481490786490754
0.4338610912658599,-0.006396831616933107
1.3908091868299959,0.34334621180064423
1.0680530741899246,0.251597886561137
1.0680530741899246,0.251597886561137
13.71983720526463,0.10524888638724528
-6.922723189269973,0.22085166321706196
3.4931781590295397,-0.10428331787142053
0.9615326260332516,0.23316125187478087
-45.724434284011245,-3.7007331239355152
4.596183499543842,-0.0020482398627038045
13.71983720526463,0.10524888638724528
-6.922723189269973,0.22085166321706196
3.4931781590295397,-0.10428331787142053
0.9615326260332516,0.23316125187478087
4.596183499543842,-0.0020482398627038045
-45.724434284011245,-3.7007331239355152
13.71983720526463,0.10524888638724528
-6.922723189269973,0.22085166321706196
3.4931781590295397,-0.10428331787142053
0.9615326260332516,0.23316125187478087
-45.724434284011245,-3.7007331239355152
4.596183499543842,-0.0020482398627038045
10.696256986364293,-3.5720104072705614
-0.2808029967768602,-0.0151157234787066
-15.569668611496247,0.12590857969346775
24.080270692482447,0.43534626354010103
-0.006695361234012206,-0.03467618494733232
-0.8248255747307839,0.015307089754992398
-0.2303370283184818,-0.03557839582757244
-56.482641098156954,-3.7953434641911485
0.5193547241161413,-0.017346556487601306
-1.6391475456750124,-0.20860913692746758
5.286972911235426,0.5722707768802865
-1.532961443163391,-0.2630232732162713
-15.47996549829515,1.402693909221531
-37.87978635767766,-3.705705519812989
-2.0630726385410374,-0.25698213331225206
-1.6391475456750124,-0.20860913692746758
5.286972911235426,0.5722707768802865
-1.532961443163391,-0.2630232732162713
-15.47996549829515,1.402693909221531
-37.87978635767766,-3.705705519812989
-2.0630726385410374,-0.25698213331225206
24.080270692482447,0.43534626354010103
5.286972911235426,0.5722707768802865
5.286972911235426,0.5722707768802865
-17.95951954538776,-3.724728878506421
8.422978848360584,0.07961455964273423
0.29161949760937134,-0.010389684266490062
3.7517149780952375,-0.026912633499002192
0.6243650409990718,-0.005908964176750908
3.716549861511104,-0.0763086388484504
-17.95951954538776,-3.724728878506421
8.422978848360584,0.07961455964273423
0.29161949760937134,-0.010389684266490062
3.7517149780952375,-0.026912633499002192
0.6243650409990718,-0.005908964176750908
3.716549861511104,-0.0763086388484504
-17.95951954538776,-3.724728878506421
8.422978848360584,0.07961455964273423
0.29161949760937134,-0.010389684266490062
3.7517149780952375,-0.026912633499002192
0.6243650409990718,-0.005908964176750908
3.716549861511104,-0.0763086388484504
5.605283217996142,0.17486810952806636
-1.7547781923751686,-0.017513212021341318
13.911806482472237,0.1424180088088422
-5.123744039310449,0.1977162124645288
1.6550499583969696,0.05640151854068981
-5.123744039310449,0.1977162124645288
-1.063871200210345,0.06250913508730971
16.682131697943564,0.3163572245352441
-1.1734720515469912,0.03519494200195866
3.950714896608435,-0.2074056655406959
-7.178465373552045,0.2661972879810921
-82.29215161406775,-3.7405037943175183
-8.947537330566224,0.08171399431086196
5.258632334506688,0.20315621261175254
-16.06334285016748,0.05934899705516383
3.950714896608435,-0.2074056655406959
-82.29215161406775,-3.7405037943175183
-7.178465373552045,0.2661972879810921
-8.947537330566224,0.08171399431086196
5.258632334506688,0.20315621261175254
-16.06334285016748,0.05934899705516383
16.682131697943564,0.3163572245352441
5.258632334506688,0.20315621261175254
5.258632334506688,0.20315621261175254
-2.881761527224554,0.10534919938207343
0.756367114322756,0.09915738497863524
-8.206327277149695,0.08728301354632073
-1.1547297492993898,0.12010098527150442
-52.5115854881968,-0.6630964342965685
-0.9957677445961166,0.09259362780551095
-2.881761527224554,0.10534919938207343
0.756367114322756,0.09915738497863524
-8.206327277149695,0.08728301354632073
-1.1547297492993898,0.12010098527150442
-52.5115854881968,-0.6630964342965685
-0.9957677445961166,0.09259362780551095
-2.881761527224554,0.10534919938207343
0.756367114322756,0.09915738497863524
-8.206327277149695,0.08728301354632073
-1.1547297492993898,0.12010098527150442
-52.5115854881968,-0.6630964342965685
-0.9957677445961166,0.09259362780551095
-13.588846161942277,-3.518404001083553
0.5346069057720484,0.03367755067818179
1.3115202220181186,0.05470950481344672
-6.754251068228263,0.05700282415424096
-0.5793555349405506,0.4197195563421856
-7.118930309154225,0.20332786704837602
2.8992544642266243,0.06469816731697725
6.382815990135457,0.04897488690745516
1.5926109957222028,0.15601941896663152
-3.2749326355646318,-0.0993463918722422
-7.115044499488632,-0.014062438936175037
-4.464005291713505,-0.10337534629462455
-7.170947759605303,-0.009977448693229807
1.6330452150694412,-0.11151470888888021
1.909098332614572,0.07390779272092035
-3.2749326355646318,-0.0993463918722422
-7.115044499488632,-0.014062438936175037
-4.464005291713505,-0.10337534629462455
-7.170947759605303,-0.009977448693229807
1.6330452150694412,-0.11151470888888021
1.909098332614572,0.07390779272092035
6.382815990135457,0.04897488690745516
1.909098332614572,0.07390779272092035
1.909098332614572,0.07390779272092035
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.389922756260932,0.04717678628056782
1.183803473117292,-0.08758956261017137
1.7982627364464583,-0.07126006765203524
1.8635631904988605,-0.055148693513883795
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.389922756260932,0.04717678628056782
1.183803473117292,-0.08758956261017137
1.7982627364464583,-0.07126006765203524
1.8635631904988605,-0.055148693513883795
-8.037104470616358,-0.11434574568884251
1.9000063727736647,-0.07415871882056657
-6.389922756260932,0.04717678628056782
1.183803473117292,-0.08758956261017137
1.7982627364464583,-0.07126006765203524
1.8635631904988605,-0.055148693513883795
-1.7242000626549503,-0.024949357337468836
-3.956585132259511,0.0030219252579631872
-0.31815091342192636,-0.10488101996363047
-58.77089862879958,-3.6080199816687784
-44.53116977210174,-3.631835807821306
-24.86454215725919,-3.6166061641807716
-26.62925473778136,-3.5853609388909216
-79.43571892340175,-3.676544107223519
2.4089541418081706,-0.03126106568386222
-1.843265578915775,0.1227061777687003
3.5229442351534384,0.01027105402514189
-1.871620259579244,0.03095696338142362
3.576254650103494,0.023239155873234274
3.580038966993175,0.0330176652676456
3.5579158733041907,0.03377639319691206
-1.843265578915775,0.1227061777687003
3.5229442351534384,0.01027105402514189
-1.871620259579244,0.03095696338142362
3.576254650103494,0.023239155873234274
3.580038966993175,0.0330176652676456
3.5579158733041907,0.03377639319691206
2.4089541418081706,-0.03126106568386222
3.580038966993175,0.0330176652676456
3.580038966993175,0.0330176652676456
-3.3188471580044814,0.041023078814709235
-9.304547396740826,0.11160530161391691
-3.3418893681749644,0.06139004049709146
-2.7931756527436984,0.013358799971390778
-19.150199002340667,-0.32893870906765194
-3.340827798086773,0.06135940268041107
-3.3188471580044814,0.041023078814709235
-9.304547396740826,0.11160530161391691
-3.3418893681749644,0.06139004049709146
-2.7931756527436984,0.013358799971390778
-19.150199002340667,-0.32893870906765194
-3.340827798086773,0.06135940268041107
-3.3188471580044814,0.041023078814709235
-9.304547396740826,0.11160530161391691
-3.3418893681749644,0.06139004049709146
-2.7931756527436984,0.013358799971390778
-19.150199002340667,-0.32893870906765194
-3.340827798086773,0.06135940268041107
